,Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Drainage Name,Year,Month,Day,cluster
3305,166747,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,Watson Lake [~4 mi SW of Pinckney],0.7404779844266335,-1.4665686422996282,Huron,2005,,,3
3306,153459,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,School Lake [~2 miles N of Brighton],0.7428290680691774,-1.4617013799572716,Huron,2001,,,3
3307,163618,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,"Runyan Lake [~2 mi SW of Fenton, MI]",0.7462695609235417,-1.46170972943788,Shiawassee,2004,,,3
3308,118196,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,"Lake Chemung [~2 mi SW of Howell, MI]",0.74320869829997,-1.463487446415738,Shiawassee,1998,,,3
3309,118496,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,"Rush Lake [Pettysville, MI]",0.741286428615606,-1.4640243397133144,Huron,2000,,,3
3310,117918,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,"Strawberry Lake (about 4 mi E of Peickney, MI)",0.7408316272284629,-1.4632545529964773,Huron,1997,,,3
3311,1561973,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,[Whitmore Lake]  [No locality description provided],0.7406774174406725,-1.461789519433563,Huron,2014,7.0,9.0,3
3312,1611359,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,[Thompson Lake] [No locality description provided],0.7437158611354693,-1.4645546445674977,Shiawassee,2018,7.0,30.0,3
3313,1607161,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,[Strawberry Lake] [No locality description provided],0.7408988997227504,-1.4633102248108258,Huron,2017,8.0,23.0,3
3314,1567270,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,[No locality description provided],0.7407123240257123,-1.4637367832800134,Huron,2016,8.0,31.0,3
3315,1567274,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,[No locality description provided],0.7407147674866651,-1.4637092070778315,Huron,2016,8.0,31.0,3
3316,1567277,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,[No locality description provided],0.7407390275632678,-1.4636336343212206,Huron,2016,8.0,31.0,3
3317,1567280,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,[No locality description provided],0.7407402492937443,-1.4638167193597544,Huron,2016,8.0,31.0,3
3318,1567287,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,[No locality description provided],0.7407482778083033,-1.463599076802031,Huron,2016,8.0,31.0,3
3319,1567296,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,[No locality description provided],0.7407671273642249,-1.4637053673534774,Huron,2016,8.0,31.0,3
3320,1567268,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Livingston,[No locality description provided],0.740693649002716,-1.4637076362815047,Huron,2016,8.0,31.0,3
3321,166746,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Luce,Twin Lake [~2 mi S of Dollarville],0.8082067393712092,-1.4928281091013056,Tahquamenon,2005,,,1
3322,117924,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,McKay Bay in the Les Cheneaux Islands (about 4 mi east of Cedarville on the Upper Peninsula),0.8026299736353135,-1.4711025963222049,Lake Huron,1997,8.0,,3
3323,116481,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,"Lake Michigan, Bois Blanc Island",0.7985911970977299,-1.475283652274944,Lake Huron,1992,8.0,,3
3324,116212,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,"Lake Huron, St. Ignace, Michigan.",0.8005948930239505,-1.478699422540454,Lake Huron,1991,9.0,,3
3325,1609800,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,[No locality description provided],0.8067943292305719,-1.4966180882558855,Manistique,2017,7.0,27.0,1
3326,1612612,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,[No locality description provided],0.8026964706798145,-1.481404925830877,Brevoort-Millecoquins,2018,7.0,26.0,1
3327,1612670,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,[No locality description provided],0.8066442309149005,-1.4980234273695912,Manistique,2018,7.0,2.0,1
3328,1564751,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,[No locality description provided],0.7985912817461986,-1.4752837070782825,Lake Huron,2014,1.0,15.0,3
3329,1559740,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,[No locality description provided],0.7985912817461986,-1.4752837070782825,Lake Huron,2013,8.0,15.0,3
3330,1464617,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,"Manistique Lake, near Barker Rd",0.8066442309149005,-1.4980234273695912,Manistique,2018,7.0,2.0,1
3331,785743,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,Lake Michigan shoreline just E of Sand Point,0.8001634743363951,-1.4790548399930668,Lake Michigan,2011,7.0,28.0,3
3332,785753,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,Pearson Creek at Cedarville Bay,0.8027303300673032,-1.4724458017145396,Carp-Pine,2012,6.0,20.0,3
3333,785764,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,"Lake Huron, at Mackinaw Bay",0.8028813010476006,-1.4732324216084136,Lake Huron,2012,6.0,26.0,3
3334,785742,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,Pearson Creek at Cedarville Bay,0.8027303300673032,-1.4724458017145396,Carp-Pine,2011,7.0,26.0,3
3335,1460530,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,"Lake Huron, at Port Dolomite",0.802615487402522,-1.4710422079300858,Lake Huron,2017,9.0,7.0,3
3336,1460600,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,"Lake Huron, at Port Dolomite",0.8025659200517653,-1.4709463893541512,Lake Huron,2017,9.0,7.0,3
3337,1460531,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,"Lake Huron, at Port Dolomite",0.8025027391328432,-1.4709409788334702,Lake Huron,2017,9.0,7.0,3
3338,1460678,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,"Lake Huron, at Port Dolomite",0.8026140911391204,-1.4710779871797517,Lake Huron,2017,9.0,7.0,3
3339,1460554,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,"Lake Huron, at Port Dolomite",0.8025708069736709,-1.470992640579329,Lake Huron,2017,9.0,7.0,3
3340,1460679,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mackinac,"Lake Huron, at Port Dolomite",0.8026221196536796,-1.4710600102884563,Lake Huron,2017,9.0,7.0,3
3341,1460344,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Macomb,Lake St. Clair,0.741273098314378,-1.445175730283829,Lake St. Clair,2017,10.0,2.0,3
3342,887465,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Macomb,"Lake Saint Clair, Metro Beach Metropark [20.58 air miles] NNE of Detroit, [Mount Clemens East Quad].",0.7431419968774136,-1.4450697887982331,Lake St. Clair,2003,6.0,21.0,3
3343,1607373,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Macomb,[Stony Creek Lake] [No locality description provided],0.7456482896832773,-1.4501291492339143,Clinton,2017,9.0,14.0,3
3344,116110,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Macomb,"Lake St. Clair, Anchor Bay, Clinton River",0.7434652938140714,-1.444602305325146,Lake St. Clair,1990,8.0,,3
3345,117688,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Macomb,"Clinton River, at I-94 bridge in Detroit, MI",0.7433382610716626,-1.4461384167237161,Clinton,1992,,,3
3346,157192,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Macomb,"Lake St. Clair, at the mouth of the Clinton River (SW end of Anchor Bay)",0.7433898336311968,-1.4446474191192504,Lake St. Clair,2003,1.0,15.0,3
3347,253929,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Macomb,Stony Creek Lake,0.7456866869268213,-1.4501940754820886,Clinton,1995,,,3
3348,117928,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Manistee,"Tippy Lake (Tippy Dam Pond) near Old House, MI",0.7723677821661478,-1.499492185988728,Manistee,1997,,,1
3349,118470,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Manistee,Bear Lake,0.7756395421734831,-1.5038834722603907,Manistee,2000,10.0,,1
3350,116480,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Manistee,Arcadia Lake,0.7763856267954793,-1.5050929468602463,Betsie-Platte,1992,8.0,,1
3351,116209,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Manistee,"Lake Michigan, Manistee, Michigan.",0.7724212452663277,-1.507054631315108,Lake Michigan,1991,9.0,,1
3352,1607822,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Manistee,[No locality description provided],0.7724804580046627,-1.4999932059633923,Manistee,2017,9.0,21.0,1
3353,1611687,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Manistee,[No locality description provided],0.7742880955109532,-1.5053230924331324,Betsie-Platte,2018,7.0,16.0,1
3354,1564065,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Manistee,[No locality description provided],0.7740891279762259,-1.498105457844435,Manistee,2014,7.0,8.0,1
3355,785776,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Manistee,Bear Creek adjacent to Blacker Airport,0.7725738331196443,-1.5050436652198884,Manistee,2012,6.0,13.0,1
3356,159150,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Marquette,Lake Superior (upper Marquette Harbor),0.8134712512176906,-1.5263892648503243,Lake Superior,2004,5.0,11.0,1
3357,291094,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Marquette,"Escanaba River, boat launch at Boney Falls Basin",0.8027268394087992,-1.5231352246472856,Escanaba,2012,10.0,22.0,1
3358,116680,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Marquette,"Lake Superior, at Wisconsin Electric Power Company's Presque Isle Power Plant in Marquette, Michigan",0.8129666861302499,-1.5253505710668422,Lake Superior,1992,10.0,,1
3359,255357,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,"Lake Michigan, EPA Station MI34",0.7695156672043,-1.5144221919554797,Lake Michigan,2002,8.0,3.0,1
3360,252598,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,"Lake Michigan, EPA Station MI34",0.7695156672043,-1.5144221919554797,Lake Michigan,2001,8.0,22.0,1
3361,252521,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,"Lake Michigan, EPA Station MI34",0.7695156672043,-1.5144221919554797,Lake Michigan,2001,8.0,22.0,1
3362,158957,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,"Hamlin Lake, about 4 miles north of Ludington, MI",0.7687984805223277,-1.509205267034653,Pere Marquette-White,1999,8.0,21.0,1
3363,163613,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,Gun Lake [~12 mi SE of Manistee],0.7693486475724644,-1.5040250652375515,Pere Marquette-White,2004,,,1
3364,118475,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,Ford Lake,0.7688246461494077,-1.5031589593843504,Pere Marquette-White,2000,10.0,,1
3365,118493,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,Hackert Lake [~5 mi. E of Ludington],0.7676540798255009,-1.5066568730475065,Pere Marquette-White,2000,,,1
3366,116140,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,"Lake Michigan, Ludington, MI",0.7672067758492256,-1.5090779679550002,Lake Michigan,1991,8.0,,1
3367,117383,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,"Hamlin Lake, about 4 miles north of Ludington, MI",0.7687984805223277,-1.509205267034653,Pere Marquette-White,1994,,,1
3368,1423394,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,Green Bay,0.7678158910457826,-1.5143717519400972,Lake Michigan,1993,1.0,1.0,1
3369,1424568,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,Lake Michigan,0.7678158910457826,-1.5143717519400972,Lake Michigan,1991,1.0,1.0,1
3370,1549301,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,[No locality description provided],0.7695156672043,-1.5144221919554797,Lake Michigan,2002,8.0,3.0,1
3371,1549302,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mason,[No locality description provided],0.7695156672043,-1.5144221919554797,Lake Michigan,2001,8.0,22.0,1
3372,1607724,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mecosta,[No locality description provided],0.7629623049289116,-1.487175507936746,Pine,2017,9.0,21.0,1
3373,117915,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mecosta,"Round Lake (about 3.5 mi W of Mecosta, MI)",0.7613248516854562,-1.488928491155642,Muskegon,1997,,,1
3374,117912,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mecosta,"Mecosta Lake (about 3 mi W of Mecosta, MI)",0.7610871645448721,-1.4887077152083121,Muskegon,1997,,,1
3375,117903,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mecosta,"Blue Lake (2 mi W of Mecosta, MI)",0.7612685923932816,-1.488497325366295,Muskegon,1997,,,1
3376,241153,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mecosta,Chippewa Lake [in town of Chippewa Lake],0.7636595325491569,-1.4887326208822051,Pine,2007,10.0,26.0,1
3377,153703,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mecosta,"Bergess Lake [~3 mi NE of Big Rapids, MI]",0.7632302461303485,-1.4905736571835946,Muskegon,1998,,,1
3378,240612,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Mecosta,Horsehead Lake [~10 E of Big Rapids],0.7623113355151613,-1.488033773596414,Muskegon,2006,,,1
3379,253931,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Menominee,White Rapids Flowage,0.7942504733635635,-1.5322786555326338,Menominee,1999,,,1
3380,254831,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Menominee,"Menominee River mouth, entering Green Bay, Lake Michigan",0.7870726846416892,-1.5288350685585712,Menominee,1993,,,1
3381,117086,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Menominee,"Lake Michigan, (Green Bay) Menominee Water Plant intake structure located off Henes Park about 1500 feet offshore",0.7870943616309989,-1.528946664910944,Menominee,1994,4.0,,1
3382,117089,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Menominee,Lake Michigan (Green Bay) at the Menominee Water Treatment Plant intake crib located about 1500 feet offshore,0.787119738718323,-1.529054526258717,Menominee,1993,6.0,,1
3383,1601214,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Menominee,[No locality description provided],0.7928479267766609,-1.5240215028414485,Lake Michigan,2012,7.0,17.0,1
3384,1559152,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Menominee,[No locality description provided],0.7870942743645364,-1.5289466474576514,Menominee,2013,8.0,15.0,1
3385,1423985,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Menominee,White Rapids Flowage,0.7940446990447534,-1.5323271756858394,Menominee,2006,2.0,1.0,1
3386,1423388,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Menominee,Grand Rapids Flowage (Menominee River),0.7918766510479262,-1.5299741227883004,Menominee,2008,1.0,31.0,1
3387,753296,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Menominee,Menominee River at Grand Rapids Flowage,0.7918766510479262,-1.5299741227883004,Menominee,2008,1.0,31.0,1
3388,118115,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Midland,Sanford Lake,0.762798178878443,-1.472788403388988,Tittabawassee,1998,,,3
3389,775464,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Missaukee,Lake Missaukee,0.7735688662701574,-1.4878358008993604,Muskegon,2014,,,1
3390,1607995,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Missaukee,[No locality description provided],0.7738501924016278,-1.4874528407548877,Muskegon,2017,5.0,16.0,1
3391,1607996,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Missaukee,[No locality description provided],0.7738646786344193,-1.4874659307242775,Muskegon,2017,5.0,16.0,1
3392,1602166,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,[No locality description provided],0.7289913909010192,-1.4562980154750884,Lake Erie,2015,6.0,16.0,3
3393,1598330,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"[Lake Erie, North Maumee Bay] [No locality description provided]",0.7286922414672273,-1.4566079859502425,Lake Erie,2012,6.0,19.0,3
3394,1555726,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,[No locality description provided],0.7289913909010192,-1.4562981900080134,Lake Erie,2013,6.0,17.0,3
3395,1560819,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,[No locality description provided],0.7288741047752851,-1.456585820268742,Ottawa-Stony,2014,6.0,18.0,3
3396,1560830,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,[No locality description provided],0.7289913909010192,-1.4562980154750884,Lake Erie,2014,6.0,16.0,3
3397,785789,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, North Maumee Bay at S end of North Cape",0.7285248643919611,-1.4560540184456592,Lake Erie,2013,6.0,17.0,3
3398,785755,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, at Brest Bay, just W of Stony Point",0.7320645666479307,-1.4533646406012612,Ottawa-Stony,2012,6.0,14.0,3
3399,1460410,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, at Maumee Bay",0.7293212581296461,-1.4555817323500697,Lake Erie,2017,8.0,15.0,3
3400,1460445,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, at Maumee Bay",0.7287517571947203,-1.455666904417567,Lake Erie,2017,8.0,15.0,3
3401,1460435,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, at Maumee Bay",0.7290070988642872,-1.4552455819361356,Lake Erie,2017,8.0,15.0,3
3402,1460570,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, at Maumee Bay",0.7289453142087665,-1.4558850705740662,Lake Erie,2017,8.0,15.0,3
3403,1460437,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, at Maumee Bay",0.7296617718667102,-1.4558822780472631,Lake Erie,2017,8.0,15.0,3
3404,1460493,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, at Maumee Bay",0.7295402969507714,-1.4559122977103975,Lake Erie,2017,8.0,15.0,3
3405,1460572,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, at Maumee Bay",0.7288114474551386,-1.4557979786443918,Lake Erie,2017,8.0,15.0,3
3406,1460450,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, at Maumee Bay",0.7289303043771993,-1.4557412554437021,Lake Erie,2017,8.0,15.0,3
3407,1402226,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"LAKE ERIE, AT MAUMEE BAY",0.7294521578235457,-1.45596273772578,Lake Erie,2016,9.0,21.0,3
3408,1402019,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"LAKE ERIE, AT MAUMEE BAY",0.7295999872111897,-1.455933765260197,Lake Erie,2016,9.0,21.0,3
3409,1402044,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"LAKE ERIE, AT MAUMEE BAY",0.72960033627704,-1.4558433572049436,Lake Erie,2016,9.0,21.0,3
3410,1402032,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"LAKE ERIE, AT MAUMEE BAY",0.7296724183751473,-1.455921547955433,Lake Erie,2016,9.0,21.0,3
3411,1402012,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"LAKE ERIE, AT MAUMEE BAY",0.72899208903272,-1.4556210022582396,Lake Erie,2016,9.0,22.0,3
3412,1402007,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"LAKE ERIE, AT MAUMEE BAY",0.7291181018047139,-1.4554557195780757,Lake Erie,2016,9.0,22.0,3
3413,1402036,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"LAKE ERIE, AT MAUMEE BAY",0.728903775372569,-1.455326565213428,Lake Erie,2016,9.0,22.0,3
3414,1402061,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"LAKE ERIE, AT MAUMEE BAY",0.7290823225550481,-1.4558101959491558,Lake Erie,2016,9.0,22.0,3
3415,1402043,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"LAKE ERIE, AT MAUMEE BAY",0.7290941907939616,-1.4557393355815247,Lake Erie,2016,9.0,22.0,3
3416,1402031,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"LAKE ERIE, AT MAUMEE BAY",0.7291104223560051,-1.4559203262249567,Lake Erie,2016,9.0,22.0,3
3417,547277,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, off the Edison [power] Plant at the River Raisin, Monroe",0.7311566294413495,-1.4544911551639137,Raisin,1989,2.0,,3
3418,240361,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,River Raisin (at a power plant intake canal),0.7311721274415086,-1.4546384866091218,Raisin,1989,2.0,15.0,3
3419,116208,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, Luna Pier, Michigan.",0.7295075999525644,-1.456104631248638,Lake Erie,1988,8.0,,3
3420,116086,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie at Monroe, Michigan.",0.7312268037200517,-1.4544077982388384,Lake Erie,1988,8.0,,3
3421,116146,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Lake Erie, at Monroe, MI, Monroe Water Works",0.731146242986971,-1.454392751406291,Lake Erie,1989,1.0,29.0,3
3422,117686,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"Stoney Creek, North Dixie Highway bridge near Monroe, MI",0.7321368058256709,-1.4540096556497355,Ottawa-Stony,1992,,,3
3423,117682,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"River Raisin, 1.5 km downstream of I-75 bridge near Monroe, MI",0.731253435350042,-1.4547530770738262,Raisin,1992,,,3
3424,117684,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"River Raisin, 100 m downstream of I-75 bridge near Monroe, MI",0.7313357269261417,-1.4550486878525597,Raisin,1992,,,3
3425,117683,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,MI,Monroe,"River Raisin, 500 m downstream of I-75 bridge near Monroe, MI",0.7313280038442017,-1.4550236542460324,Raisin,1992,,,3
